noEvo	discrate	delta	Thorizon	tau	hyper	T	year	p	meanm	H_B	recruits	ssb	accessible	costs	surplus	totalnumber	n11	n12	n13	n14	n15	n16	n17	n18	n19	n110	n21	n22	n23	n24	n25	n26	n27	n28	n29	n210	n31	n32	n33	n34	n35	n36	n37	n38	n39	n310	n41	n42	n43	n44	n45	n46	n47	n48	n49	n410	n51	n52	n53	n54	n55	n56	n57	n58	n59	n510	n61	n62	n63	n64	n65	n66	n67	n68	n69	n610	h11	h12	h13	h14	h15	h16	h17	h18	h19	h110	h21	h22	h23	h24	h25	h26	h27	h28	h29	h210	h31	h32	h33	h34	h35	h36	h37	h38	h39	h310	h41	h42	h43	h44	h45	h46	h47	h48	h49	h410	h51	h52	h53	h54	h55	h56	h57	h58	h59	h510	h61	h62	h63	h64	h65	h66	h67	h68	h69	h610
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	14	0.225000	50.125000	69.626504	552.662058	101.021571	285.857824	84.228952	71.749890	392.371247	47.688723	38.806730	26.290786	14.196195	5.839901	1.774892	0.389785	0.060560	0.006491	0.000486	59.976210	53.611680	39.860815	23.493372	10.492993	3.450377	0.818354	0.137238	0.015882	0.001285	15.951424	15.455556	12.477819	7.859011	3.686339	1.256281	0.305889	0.052277	0.006124	0.000496	2.045576	2.173866	1.922462	1.302686	0.646167	0.229984	0.057957	0.010176	0.001215	0.000099	0.000142	0.000167	0.000161	0.000118	0.000061	0.000022	0.000005	0.000000	0.000000	0.000000	0.001880	0.003596	0.004529	0.003616	0.001912	0.000685	0.000166	0.000026	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.654293	2.327288	1.687041	0.974927	0.430727	0.141161	0.033557	0.005665	0.000663	0.000055	4.833419	4.576312	3.594175	2.221094	1.032603	0.351490	0.085952	0.014816	0.001758	0.000146	3.068134	3.173400	2.725115	1.813793	0.893699	0.318446	0.080776	0.014338	0.001740	0.000146	0.404227	0.458484	0.431023	0.309388	0.162056	0.060737	0.016077	0.002958	0.000370	0.000032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	15	0.225000	50.125000	67.994884	542.776210	98.789184	278.720088	82.255141	70.902176	383.617756	47.986649	38.343534	25.342844	13.415351	5.456153	1.651838	0.363427	0.056820	0.006152	0.000468	60.331180	52.898454	38.345856	22.159756	9.790278	3.208549	0.762732	0.128760	0.015057	0.001238	15.997775	15.146797	11.896094	7.351435	3.417734	1.163370	0.284484	0.049037	0.005818	0.000481	2.022395	2.091782	1.796290	1.195581	0.589091	0.209907	0.053243	0.009450	0.001146	0.000095	0.012668	0.014368	0.013508	0.009696	0.005078	0.001903	0.000503	0.000092	0.000011	0.000000	0.001477	0.002812	0.003536	0.002823	0.001493	0.000535	0.000130	0.000020	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.707557	2.334345	1.653223	0.937222	0.409436	0.133675	0.031845	0.005413	0.000640	0.000054	4.911074	4.556091	3.486640	2.113153	0.972388	0.330095	0.080947	0.014053	0.001686	0.000142	3.092477	3.123150	2.608098	1.703628	0.832403	0.296410	0.075546	0.013532	0.001664	0.000142	0.406144	0.448447	0.409488	0.288728	0.150204	0.056342	0.015005	0.002790	0.000354	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	16	0.225000	50.125000	66.403057	533.018264	96.604370	271.975010	80.329467	70.006702	375.587309	48.201808	37.910787	24.499914	12.724256	5.116070	1.542636	0.340084	0.053541	0.005865	0.000454	60.587209	52.235830	36.994304	20.972279	9.161988	2.991255	0.712597	0.121135	0.014329	0.001198	16.024958	14.866641	11.376994	6.895272	3.172925	1.077106	0.264133	0.045853	0.005500	0.000462	1.998558	2.018380	1.685520	1.100994	0.537951	0.191558	0.048822	0.008744	0.001074	0.000091	0.013586	0.015001	0.013697	0.009658	0.005024	0.001884	0.000501	0.000092	0.000011	0.000000	0.002871	0.004270	0.004830	0.003777	0.002036	0.000761	0.000197	0.000034	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.759090	2.343517	1.624138	0.903346	0.389872	0.126649	0.030200	0.005165	0.000617	0.000052	4.982977	4.541083	3.392754	2.017151	0.918148	0.310615	0.076353	0.013349	0.001620	0.000139	3.114134	3.079565	2.504870	1.604953	0.776506	0.275882	0.070544	0.012731	0.001583	0.000138	0.401022	0.432332	0.383898	0.265658	0.137050	0.051374	0.013748	0.002579	0.000332	0.000030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	17	0.225000	50.125000	65.161939	523.747334	94.545590	265.650389	78.828055	69.418015	367.941959	48.329531	37.477646	23.715468	12.084377	4.798339	1.438932	0.317411	0.050259	0.005563	0.000437	60.733433	51.585793	35.750730	19.884576	8.581917	2.787818	0.664774	0.113683	0.013590	0.001153	16.026273	14.605051	10.911792	6.487568	2.952952	0.998999	0.245566	0.042932	0.005209	0.000445	1.972174	1.950281	1.586329	1.016412	0.491759	0.174714	0.044674	0.008061	0.001002	0.000086	0.014405	0.015530	0.013790	0.009542	0.004922	0.001845	0.000493	0.000092	0.000011	0.000000	0.004077	0.005492	0.005862	0.004510	0.002447	0.000933	0.000249	0.000045	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.782218	2.332063	1.584075	0.864720	0.368444	0.118958	0.028362	0.004874	0.000588	0.000051	5.022962	4.506015	3.292339	1.920520	0.863957	0.290954	0.071618	0.012600	0.001546	0.000134	3.135794	3.044367	2.416466	1.518889	0.727090	0.257517	0.066022	0.012001	0.001510	0.000134	0.410359	0.433170	0.374642	0.254305	0.129911	0.048589	0.013045	0.002466	0.000321	0.000029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	18	0.225000	50.125000	63.382942	513.705778	92.334121	259.330380	76.675957	68.202203	360.736329	48.384149	37.052252	22.994322	11.500576	4.506980	1.342766	0.296047	0.047096	0.005260	0.000417	60.806349	50.968064	34.620522	18.898755	8.052472	2.599874	0.619868	0.106532	0.012855	0.001103	16.022649	14.373652	10.502168	6.126230	2.755918	0.928108	0.228452	0.040192	0.004929	0.000428	1.937909	1.881408	1.493367	0.938668	0.449338	0.159144	0.040800	0.007416	0.000932	0.000082	0.000186	0.000196	0.000170	0.000115	0.000058	0.000021	0.000005	0.000000	0.000000	0.000000	0.005124	0.006516	0.006677	0.005059	0.002748	0.001059	0.000287	0.000053	0.000006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.850069	2.360024	1.572502	0.842105	0.353638	0.113204	0.026908	0.004632	0.000562	0.000049	5.098717	4.510626	3.228287	1.848145	0.821083	0.274954	0.067697	0.011974	0.001483	0.000131	3.140695	3.000072	2.327908	1.435635	0.679396	0.239616	0.061537	0.011260	0.001432	0.000129	0.380230	0.393982	0.332439	0.221350	0.111891	0.041730	0.011237	0.002141	0.000282	0.000027	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	19	0.225000	50.125000	62.140869	505.863981	90.620291	253.797497	75.173390	67.551471	353.348096	48.331976	36.581395	22.276621	10.928213	4.218461	1.245117	0.273462	0.043542	0.004888	0.000392	60.713166	50.274058	33.497989	17.938806	7.533325	2.411503	0.573200	0.098673	0.011975	0.001039	15.963382	14.122150	10.107321	5.786288	2.570696	0.860841	0.211950	0.037487	0.004642	0.000408	1.915271	1.829516	1.419614	0.875484	0.414311	0.146123	0.037526	0.006866	0.000873	0.000078	0.014753	0.015286	0.012898	0.008588	0.004341	0.001618	0.000435	0.000082	0.000010	0.000000	0.003998	0.005080	0.005203	0.003941	0.002141	0.000825	0.000223	0.000041	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.878566	2.358853	1.545131	0.812975	0.336755	0.106935	0.025357	0.004377	0.000535	0.000047	5.129585	4.480841	3.144666	1.766354	0.773882	0.257131	0.063166	0.011199	0.001396	0.000124	3.139002	2.955731	2.245772	1.359192	0.635379	0.222895	0.057275	0.010539	0.001354	0.000124	0.383248	0.390735	0.322363	0.210613	0.105241	0.039076	0.010537	0.002020	0.000269	0.000025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	20	0.225000	50.125000	60.890766	497.839067	88.878279	248.514625	73.661109	66.819253	346.849048	48.280624	36.187996	21.681987	10.455671	3.981760	1.165869	0.255450	0.040786	0.004613	0.000374	60.608208	49.665650	32.532748	17.117191	7.090376	2.251518	0.533887	0.092150	0.011266	0.000989	15.886910	13.877676	9.739390	5.470599	2.396801	0.796364	0.195631	0.034684	0.004323	0.000384	1.890674	1.780287	1.352666	0.818664	0.382699	0.134252	0.034497	0.006347	0.000815	0.000073	0.015912	0.016223	0.013384	0.008744	0.004369	0.001621	0.000436	0.000083	0.000010	0.000000	0.005110	0.006162	0.006028	0.004462	0.002411	0.000934	0.000256	0.000048	0.000006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.908572	2.361443	1.522822	0.787786	0.321817	0.101297	0.023941	0.004140	0.000510	0.000045	5.160314	4.458167	3.073766	1.695802	0.732869	0.241591	0.059214	0.010527	0.001322	0.000119	3.137092	2.915918	2.171945	1.289819	0.594799	0.207132	0.053131	0.009805	0.001269	0.000117	0.377886	0.379764	0.306785	0.196704	0.097094	0.035858	0.009674	0.001865	0.000251	0.000024	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	21	0.225000	50.125000	59.960758	490.123913	87.214684	243.533754	72.536054	66.406822	340.667294	48.171123	35.789949	21.122051	10.016930	3.761576	1.091429	0.238273	0.038105	0.004338	0.000355	60.444441	49.074276	31.646493	16.371352	6.687835	2.105109	0.497522	0.086034	0.010588	0.000938	15.801084	13.651082	9.411991	5.192612	2.244073	0.739760	0.181315	0.032233	0.004047	0.000364	1.860926	1.729725	1.288400	0.765121	0.352835	0.122870	0.031517	0.005815	0.000752	0.000068	0.016962	0.017046	0.013770	0.008829	0.004357	0.001609	0.000433	0.000083	0.000010	0.000000	0.006130	0.007137	0.006743	0.004891	0.002625	0.001019	0.000282	0.000054	0.000007	0.000000	0.000009	0.000007	0.000004	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	2.907303	2.340976	1.488114	0.757458	0.305122	0.095132	0.022387	0.003875	0.000480	0.000043	5.157257	4.412304	2.993313	1.623327	0.691949	0.226174	0.055270	0.009847	0.001245	0.000113	3.139856	2.885503	2.110741	1.230972	0.559974	0.193502	0.049531	0.009166	0.001195	0.000112	0.389203	0.386088	0.305754	0.192363	0.093670	0.034342	0.009249	0.001788	0.000242	0.000023	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	22	0.225000	50.125000	58.702817	481.448157	85.356910	238.444218	71.014291	65.564482	334.830644	48.013670	35.393928	20.600760	9.614962	3.560061	1.022871	0.222267	0.035564	0.004071	0.000336	60.249369	48.513123	30.838866	15.697147	6.323181	1.971471	0.463932	0.080292	0.009938	0.000888	15.731032	13.458721	9.130414	4.951588	2.110630	0.689890	0.168588	0.030035	0.003797	0.000345	1.821579	1.674017	1.224540	0.714145	0.324867	0.112259	0.028734	0.005317	0.000692	0.000064	0.000217	0.000215	0.000170	0.000107	0.000051	0.000018	0.000004	0.000000	0.000000	0.000000	0.007064	0.008012	0.007357	0.005238	0.002789	0.001083	0.000301	0.000059	0.000008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.937824	2.347098	1.471356	0.736689	0.292234	0.090041	0.021033	0.003630	0.000450	0.000041	5.177252	4.391161	2.935115	1.565841	0.658229	0.213179	0.051889	0.009255	0.001177	0.000108	3.136053	2.853356	2.053087	1.176828	0.528061	0.180969	0.046196	0.008569	0.001125	0.000106	0.371037	0.363922	0.282991	0.174827	0.083982	0.030559	0.008216	0.001594	0.000218	0.000022	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	23	0.225000	50.125000	57.596919	473.752823	83.720437	233.684594	69.676458	64.894526	328.713215	47.763743	34.942258	20.059964	9.208710	3.356154	0.952241	0.205221	0.032716	0.003751	0.000313	59.927439	47.877466	30.013580	15.027415	5.961150	1.836709	0.429034	0.074044	0.009184	0.000828	15.636307	13.262157	8.864617	4.729144	1.987977	0.643841	0.156715	0.027952	0.003554	0.000325	1.788132	1.626943	1.170640	0.671010	0.301092	0.103185	0.026339	0.004885	0.000640	0.000060	0.000261	0.000256	0.000199	0.000122	0.000058	0.000021	0.000005	0.000000	0.000000	0.000000	0.005506	0.006243	0.005730	0.004079	0.002171	0.000843	0.000234	0.000046	0.000006	0.000000	0.000017	0.000012	0.000007	0.000003	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	2.951764	2.341748	1.449368	0.714423	0.279123	0.084944	0.019676	0.003382	0.000419	0.000038	5.187354	4.364403	2.876190	1.509381	0.625071	0.200188	0.048406	0.008617	0.001099	0.000102	3.120462	2.814100	1.994506	1.124493	0.497648	0.169019	0.042986	0.007985	0.001055	0.000100	0.364263	0.353725	0.270563	0.164284	0.077844	0.028092	0.007532	0.001464	0.000201	0.000021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	24	0.225000	50.125000	56.281944	466.372772	82.160942	229.147865	68.085699	63.946364	322.898555	47.498539	34.516844	19.572717	8.848119	3.176062	0.889859	0.190105	0.030166	0.003456	0.000289	59.568397	47.257916	29.249127	14.417492	5.632867	1.714220	0.397074	0.068241	0.008463	0.000767	15.510896	13.050161	8.600200	4.513255	1.869046	0.598589	0.144741	0.025765	0.003285	0.000303	1.763047	1.589954	1.126886	0.635333	0.281168	0.095494	0.024286	0.004511	0.000595	0.000056	0.000247	0.000240	0.000183	0.000111	0.000052	0.000018	0.000004	0.000000	0.000000	0.000000	0.004304	0.004877	0.004473	0.003182	0.001693	0.000657	0.000182	0.000036	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.995065	2.361227	1.444441	0.701546	0.270015	0.081126	0.018617	0.003182	0.000394	0.000036	5.213985	4.354951	2.832528	1.463148	0.596842	0.188861	0.045307	0.008035	0.001025	0.000096	3.091535	2.765288	1.932055	1.071517	0.467259	0.156993	0.039685	0.007361	0.000976	0.000094	0.340697	0.327920	0.247066	0.147556	0.068957	0.024662	0.006588	0.001283	0.000178	0.000018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	25	0.225000	50.125000	55.683785	460.583166	80.944275	225.220003	67.362091	63.844010	317.292589	47.210856	34.103216	19.121190	8.519536	3.012722	0.833182	0.176286	0.027814	0.003182	0.000268	59.147640	46.630377	28.525347	13.854386	5.332353	1.602108	0.367662	0.062848	0.007786	0.000710	15.348074	12.819391	8.337931	4.306975	1.756885	0.555938	0.133365	0.023652	0.003017	0.000280	1.747536	1.563120	1.092122	0.605690	0.264124	0.088741	0.022431	0.004160	0.000550	0.000052	0.018693	0.017992	0.013556	0.008095	0.003783	0.001352	0.000360	0.000069	0.000009	0.000000	0.003371	0.003816	0.003496	0.002485	0.001322	0.000513	0.000142	0.000028	0.000004	0.000000	0.000009	0.000006	0.000003	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	2.965092	2.325572	1.408685	0.675476	0.256576	0.076229	0.017360	0.002957	0.000367	0.000034	5.170081	4.290185	2.757006	1.402924	0.563780	0.176174	0.041887	0.007392	0.000943	0.000088	3.079622	2.734182	1.885015	1.028917	0.441984	0.146755	0.036814	0.006806	0.000903	0.000087	0.367077	0.350364	0.260222	0.152885	0.070401	0.024904	0.006610	0.001284	0.000178	0.000018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	26	0.225000	50.125000	54.633163	452.930225	79.345057	220.997788	66.091127	63.096290	312.558943	46.960015	33.761839	18.756559	8.256070	2.882780	0.788650	0.165635	0.026050	0.002983	0.000252	58.814874	46.129513	27.942349	13.398577	5.089373	1.512062	0.344340	0.058657	0.007273	0.000665	15.226290	12.634929	8.119595	4.131721	1.660375	0.518844	0.123360	0.021770	0.002775	0.000259	1.710122	1.518298	1.046753	0.571359	0.245434	0.081492	0.020442	0.003778	0.000500	0.000047	0.000283	0.000270	0.000201	0.000117	0.000054	0.000018	0.000004	0.000000	0.000000	0.000000	0.005161	0.005575	0.004806	0.003252	0.001679	0.000644	0.000179	0.000036	0.000005	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.981014	2.326066	1.395093	0.660143	0.247144	0.072439	0.016316	0.002759	0.000341	0.000031	5.170849	4.267221	2.713853	1.362678	0.540229	0.166893	0.039370	0.006923	0.000883	0.000083	3.066519	2.704525	1.841908	0.990291	0.419087	0.137439	0.034180	0.006290	0.000834	0.000081	0.348559	0.330282	0.242060	0.139961	0.063488	0.022198	0.005849	0.001133	0.000158	0.000016	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	27	0.225000	50.125000	53.687035	446.156285	77.938022	217.027531	64.946572	62.493823	307.377756	46.602056	33.333905	18.336361	7.963641	2.739532	0.738863	0.153346	0.023914	0.002727	0.000230	58.364910	45.541761	27.314346	12.924857	4.838806	1.418278	0.319452	0.054011	0.006673	0.000611	15.097167	12.458874	7.923551	3.978568	1.577289	0.487273	0.114947	0.020211	0.002578	0.000242	1.673668	1.476096	1.005290	0.540488	0.228732	0.075012	0.018654	0.003432	0.000454	0.000043	0.000068	0.000065	0.000047	0.000027	0.000012	0.000003	0.000000	0.000000	0.000000	0.000000	0.004040	0.004362	0.003757	0.002540	0.001311	0.000503	0.000140	0.000028	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.986666	2.319643	1.378643	0.644283	0.237841	0.068766	0.015309	0.002566	0.000315	0.000029	5.156031	4.232763	2.665068	1.320545	0.516122	0.157383	0.036747	0.006418	0.000817	0.000077	3.043110	2.668720	1.798215	0.953744	0.398110	0.129062	0.031843	0.005838	0.000775	0.000076	0.340738	0.320735	0.232206	0.132248	0.059100	0.020409	0.005331	0.001029	0.000143	0.000015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	28	0.225000	50.125000	52.802934	439.734986	76.611541	213.249979	63.877053	61.940717	302.392936	46.236559	32.925279	17.953037	7.702721	2.613100	0.695132	0.142555	0.022030	0.002498	0.000211	57.881662	44.954745	26.718137	12.486218	4.609359	1.332680	0.296683	0.049725	0.006112	0.000559	14.952074	12.274669	7.728480	3.829473	1.496712	0.456396	0.106562	0.018612	0.002368	0.000222	1.646111	1.443592	0.972709	0.515908	0.215349	0.069812	0.017224	0.003157	0.000418	0.000040	0.000331	0.000312	0.000226	0.000128	0.000057	0.000019	0.000004	0.000000	0.000000	0.000000	0.003141	0.003391	0.002920	0.001974	0.001018	0.000391	0.000109	0.000022	0.000003	0.000000	0.000009	0.000007	0.000004	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.989057	2.311861	1.362738	0.629541	0.229307	0.065412	0.014389	0.002389	0.000292	0.000027	5.141005	4.200192	2.620002	1.281904	0.494020	0.148626	0.034311	0.005944	0.000753	0.000071	3.015976	2.630980	1.754935	0.918488	0.378010	0.120991	0.029559	0.005386	0.000713	0.000070	0.335263	0.313797	0.224770	0.126284	0.055664	0.019002	0.004924	0.000946	0.000132	0.000014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	29	0.225000	50.125000	51.968178	433.522096	75.334826	209.631871	62.867227	61.423722	297.631154	45.866020	32.532193	17.598549	7.466228	2.499630	0.656063	0.132929	0.020346	0.002292	0.000193	57.386635	44.385211	26.163079	12.086503	4.402447	1.255837	0.276261	0.045872	0.005603	0.000512	14.792895	12.085768	7.538878	3.688592	1.421510	0.427660	0.098728	0.017102	0.002166	0.000203	1.622551	1.415429	0.944129	0.494133	0.203363	0.065090	0.015901	0.002896	0.000383	0.000037	0.000350	0.000328	0.000234	0.000131	0.000057	0.000019	0.000004	0.000000	0.000000	0.000000	0.002480	0.002674	0.002299	0.001551	0.000799	0.000307	0.000085	0.000017	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.987167	2.301773	1.346633	0.615447	0.221312	0.062292	0.013534	0.002224	0.000269	0.000025	5.117357	4.162859	2.574714	1.244975	0.473346	0.140508	0.032059	0.005504	0.000693	0.000065	2.991181	2.596663	1.715754	0.886615	0.359795	0.113633	0.027455	0.004963	0.000655	0.000064	0.330746	0.307938	0.218351	0.121056	0.052611	0.017732	0.004550	0.000869	0.000121	0.000013	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	30	0.225000	50.125000	51.131854	427.419096	74.087072	206.140496	61.855504	60.885178	293.063966	45.485761	32.147308	17.264711	7.248120	2.395995	0.620485	0.124143	0.018798	0.002099	0.000176	56.883230	43.831576	25.643299	11.719661	4.214348	1.186194	0.257719	0.042349	0.005130	0.000466	14.634042	11.904475	7.362876	3.560238	1.353621	0.401809	0.091678	0.015738	0.001981	0.000186	1.595004	1.384633	0.914901	0.472774	0.191855	0.060592	0.014639	0.002645	0.000348	0.000033	0.000078	0.000072	0.000051	0.000028	0.000012	0.000003	0.000000	0.000000	0.000000	0.000000	0.001970	0.002121	0.001819	0.001224	0.000629	0.000241	0.000067	0.000013	0.000002	0.000000	0.000011	0.000008	0.000004	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	2.986566	2.293491	1.332553	0.602913	0.214146	0.059478	0.012757	0.002073	0.000249	0.000023	5.094732	4.128406	2.533677	1.211740	0.454772	0.133205	0.030024	0.005103	0.000638	0.000060	2.961912	2.559995	1.676966	0.856295	0.342802	0.106827	0.025513	0.004571	0.000599	0.000059	0.324642	0.300786	0.211274	0.115651	0.049560	0.016482	0.004183	0.000793	0.000110	0.000012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	31	0.225000	50.125000	50.356790	421.592308	72.901645	202.810702	60.917890	60.394709	288.630376	45.090586	31.764031	16.945236	7.044360	2.300397	0.587844	0.116090	0.017378	0.001924	0.000161	56.362183	43.282542	25.147804	11.378105	4.041340	1.122462	0.240757	0.039121	0.004700	0.000426	14.472237	11.727264	7.197233	3.442101	1.291837	0.378385	0.085285	0.014493	0.001810	0.000169	1.570059	1.357010	0.888931	0.453907	0.181712	0.056626	0.013523	0.002422	0.000317	0.000030	0.000405	0.000375	0.000263	0.000144	0.000061	0.000020	0.000004	0.000000	0.000000	0.000000	0.001538	0.001655	0.001418	0.000954	0.000490	0.000187	0.000052	0.000010	0.000002	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.981917	2.282929	1.318122	0.590865	0.207434	0.056873	0.012042	0.001934	0.000230	0.000021	5.066385	4.091033	2.492954	1.180077	0.437404	0.126428	0.028138	0.004730	0.000586	0.000055	2.934561	2.526362	1.641933	0.829128	0.327621	0.100744	0.023771	0.004217	0.000549	0.000054	0.320033	0.295215	0.205576	0.111197	0.047007	0.015426	0.003869	0.000727	0.000100	0.000011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	32	0.225000	50.125000	49.601622	415.887745	71.746584	199.598624	60.004344	59.906753	284.373840	44.691023	31.390613	16.645122	6.857303	2.213779	0.558478	0.108867	0.016104	0.001767	0.000148	55.835607	42.747231	24.681478	11.063788	3.884139	1.064936	0.225486	0.036213	0.004312	0.000391	14.310695	11.555681	7.041687	3.333287	1.235505	0.357113	0.079478	0.013360	0.001655	0.000154	1.543716	1.328984	0.863733	0.436159	0.172343	0.052995	0.012504	0.002217	0.000288	0.000027	0.000128	0.000118	0.000082	0.000044	0.000018	0.000005	0.000000	0.000000	0.000000	0.000000	0.001248	0.001338	0.001140	0.000763	0.000390	0.000149	0.000041	0.000008	0.000002	0.000000	0.000002	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.974527	2.270962	1.303715	0.579390	0.201171	0.054467	0.011384	0.001806	0.000213	0.000019	5.034866	4.052738	2.453685	1.150486	0.421423	0.120239	0.026420	0.004391	0.000540	0.000050	2.908214	2.494769	1.609740	0.804467	0.313916	0.095258	0.022196	0.003896	0.000503	0.000049	0.314408	0.288885	0.199588	0.106763	0.044548	0.014425	0.003575	0.000665	0.000091	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
