noEvo	discrate	delta	tau	hyper	T	year	ttarget	targetlm	p	meanm	H_B	recruits	ssb	accessible	costs	surplus	totalnumber	n11	n12	n13	n14	n15	n16	n17	n18	n19	n110	n21	n22	n23	n24	n25	n26	n27	n28	n29	n210	n31	n32	n33	n34	n35	n36	n37	n38	n39	n310	n41	n42	n43	n44	n45	n46	n47	n48	n49	n410	n51	n52	n53	n54	n55	n56	n57	n58	n59	n510	n61	n62	n63	n64	n65	n66	n67	n68	n69	n610	h11	h12	h13	h14	h15	h16	h17	h18	h19	h110	h21	h22	h23	h24	h25	h26	h27	h28	h29	h210	h31	h32	h33	h34	h35	h36	h37	h38	h39	h310	h41	h42	h43	h44	h45	h46	h47	h48	h49	h410	h51	h52	h53	h54	h55	h56	h57	h58	h59	h510	h61	h62	h63	h64	h65	h66	h67	h68	h69	h610	
0	0.020000	0.980392	0.000000	1.180000	1.000000	8	81	0.000000	0.235800	50.640383	0.000000	2041.008789	1060.541022	1852.779249	0.000000	0.000750	1654.132512	77.376334	104.611817	114.091440	86.511965	45.770982	17.061158	4.470693	0.810153	0.098023	0.007743	101.644288	150.555971	178.190214	145.811673	83.064883	33.312880	9.392461	1.832334	0.238826	0.020313	37.086755	58.847566	72.064473	59.744021	34.127537	13.630350	3.804656	0.729905	0.092604	0.007479	16.009769	28.081926	35.507984	29.451228	16.615995	6.511253	1.775449	0.331217	0.040548	0.003089	6.107152	12.859381	17.109077	14.202516	7.824226	2.947954	0.764205	0.134176	0.015275	0.001055	1.649220	4.445967	6.463403	5.603190	3.139863	1.176971	0.296505	0.049094	0.005038	0.000287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	9	81	0.000000	0.235800	50.748203	0.000000	2091.897562	1160.072864	1980.011631	0.000000	0.000750	1730.530763	79.924212	106.605844	116.443824	89.443210	48.260054	18.441952	4.979818	0.935697	0.118460	0.009990	105.452477	153.991015	182.529165	151.313937	87.902357	36.132440	10.493969	2.121669	0.289203	0.026252	39.163291	61.075950	74.989525	63.108307	36.819464	15.084775	4.336866	0.861306	0.114061	0.009817	17.355582	29.509887	37.462708	31.719449	18.402109	7.446816	2.103683	0.408058	0.052260	0.004238	6.947321	13.755230	18.236417	15.413490	8.747222	3.424318	0.929252	0.172109	0.020869	0.001565	2.110803	5.317076	7.656078	6.670021	3.787400	1.449331	0.376049	0.064956	0.007108	0.000453	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	10	81	0.000000	0.235800	50.858208	0.000000	2134.451812	1254.192032	2097.382355	0.000000	0.000750	1796.453469	81.904318	107.956242	118.122103	91.882078	50.544381	19.798101	5.508762	1.073169	0.142060	0.012748	108.468022	156.397741	185.663890	155.853072	92.295713	38.879331	11.632401	2.437715	0.347381	0.033562	40.894359	62.795662	77.228253	65.863784	39.190145	16.453501	4.870433	1.001743	0.138618	0.012724	18.547784	30.801531	39.222094	33.781444	20.062655	8.344210	2.431035	0.488429	0.065269	0.005632	7.728516	14.598584	19.349047	16.668226	9.734100	3.945908	1.114153	0.215731	0.027527	0.002209	2.583150	6.122728	8.755039	7.695448	4.449050	1.747237	0.469288	0.084857	0.009885	0.000694	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	11	81	0.000000	0.235800	50.971551	0.000000	2170.126622	1342.191787	2204.797896	0.000000	0.000750	1853.256123	83.388398	108.790750	119.279884	93.934447	52.662122	21.133216	6.055114	1.221633	0.168725	0.016036	110.778557	157.969794	187.866675	159.648190	96.345220	41.576587	12.808456	2.779800	0.413369	0.042318	42.298423	64.058905	78.889906	68.130223	41.319359	17.772209	5.417104	1.154295	0.166920	0.016309	19.576121	31.888943	40.691118	35.562677	21.563539	9.195966	2.758509	0.573621	0.080004	0.007352	8.442825	15.381071	20.407897	17.897729	10.724841	4.482435	1.309750	0.263499	0.035162	0.003003	3.055805	6.869996	9.779071	8.695941	5.132691	2.073185	0.576942	0.109030	0.013434	0.001021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	12	81	0.000000	0.235800	51.088016	0.000000	2200.076910	1423.545345	2302.414542	0.000000	0.000750	1902.162806	84.453894	109.218223	120.031909	95.669349	54.629471	22.441754	6.613672	1.379550	0.198281	0.019870	112.482867	158.876330	189.344905	162.844925	100.098971	44.221378	14.013576	3.144939	0.486813	0.052573	43.404063	64.935587	80.088764	70.012566	43.263955	19.059356	5.980526	1.319565	0.199138	0.020628	20.440292	32.753946	41.857350	37.066317	22.915714	10.011113	3.090748	0.665316	0.096887	0.009473	9.083386	16.082942	21.368101	19.043905	11.676492	5.014902	1.511280	0.314963	0.043858	0.003983	3.519586	7.563147	10.736695	9.672971	5.834048	2.423594	0.697817	0.137346	0.017785	0.001449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	13	81	0.000000	0.235800	51.206893	0.000000	2225.251631	1497.973223	2390.597926	0.000000	0.000750	1944.253553	85.173536	109.326776	120.463891	97.135841	56.456074	23.718206	7.180179	1.545811	0.230665	0.024290	113.678878	159.257976	190.254629	165.544048	103.582620	46.804638	15.238669	3.530442	0.567516	0.064425	44.246474	65.495723	80.922829	71.589104	45.057169	20.319658	6.558813	1.496643	0.235183	0.025716	21.147475	33.406975	42.748229	38.326114	24.142481	10.799825	3.430984	0.764415	0.116147	0.012047	9.645995	16.688499	22.200488	20.073986	12.567451	5.535125	1.717446	0.370382	0.053795	0.005192	3.966438	8.202618	11.627584	10.618164	6.542380	2.792229	0.830078	0.169615	0.022982	0.001995	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	14	81	0.000000	0.235800	51.327490	0.000000	2246.441225	1565.441877	2469.873210	0.000000	0.000750	1980.476548	85.609745	109.184898	120.640207	98.372279	58.151672	24.960344	7.752431	1.719992	0.265962	0.029358	114.454740	159.226769	190.713138	167.820798	106.816193	49.320778	16.477962	3.934949	0.655607	0.078034	44.863180	65.801904	81.470076	72.915921	46.717671	21.551589	7.148289	1.684308	0.274956	0.031620	21.710205	33.872161	43.405005	39.381442	25.264892	11.568061	3.779879	0.870935	0.137840	0.015108	10.129578	17.190674	22.894305	20.977312	13.391459	6.041292	1.928455	0.430167	0.065140	0.006670	4.389543	8.786463	12.446972	11.519661	7.245625	3.172764	0.972053	0.205740	0.029094	0.002682	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	15	81	0.000000	0.235800	51.449316	0.000000	2264.305452	1626.123505	2540.873339	0.000000	0.000750	2011.662403	85.813457	108.844827	120.609978	99.410739	59.727500	26.169029	8.329885	1.902163	0.304348	0.035153	114.884963	158.869586	190.809415	169.735649	109.820331	51.769751	17.729223	4.358295	0.751474	0.093603	45.290206	65.906505	81.790637	74.034095	48.257691	22.752848	7.745898	1.881733	0.318481	0.038414	22.144249	34.178151	43.869532	40.267383	26.298273	12.317840	4.136384	0.984425	0.161948	0.018688	10.536042	17.590511	23.452786	21.757373	14.150401	6.534010	2.144612	0.494547	0.078000	0.008448	4.783468	9.312148	13.189504	12.366523	7.933348	3.559966	1.122486	0.245732	0.036210	0.003539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	16	81	0.000000	0.235800	51.572079	0.000000	2279.393841	1680.342628	2604.292167	0.000000	0.000750	2038.536098	85.825392	108.346476	120.411573	100.278896	61.195582	27.346887	8.912851	2.092596	0.346026	0.041754	115.030368	158.253192	190.612223	171.339582	112.616923	54.155536	18.992459	4.800947	0.855608	0.111351	45.559652	65.851551	81.930476	74.975291	49.687584	23.922717	8.349987	2.088633	0.365911	0.046197	22.466569	34.352954	44.178753	41.012455	27.253336	13.049239	4.498965	1.104392	0.188473	0.022829	10.869751	17.894861	23.887503	22.424773	14.849310	7.014169	2.365784	0.563509	0.092425	0.010553	5.144263	9.777858	13.851526	13.150840	8.597784	3.949887	1.280460	0.289641	0.044423	0.004592	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	17	81	0.000000	0.235800	51.695633	0.000000	2292.163053	1728.524673	2660.845999	0.000000	0.000750	2061.727235	85.678081	107.720842	120.075710	101.000795	62.567673	28.497085	9.501851	2.291557	0.391179	0.049237	114.939954	157.429222	190.175905	172.676461	115.227801	56.483914	20.268546	5.263495	0.968479	0.131491	45.698756	65.669994	81.924933	75.765209	51.017492	25.062280	8.960077	2.305099	0.417469	0.055077	22.693711	34.421445	44.363210	41.639309	28.138161	13.762043	4.866394	1.230530	0.217478	0.027587	11.136792	18.113891	24.213776	22.992620	15.493820	7.482287	2.591460	0.636901	0.108445	0.013014	5.469457	10.183183	14.431996	13.868215	9.233785	4.339630	1.445241	0.337507	0.053814	0.005869	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	18	81	0.000000	0.235800	51.819908	0.000000	2302.992159	1771.153063	2711.244372	0.000000	0.000750	2081.779654	85.397784	106.992501	119.627448	101.597210	63.854517	29.622606	10.097289	2.499220	0.439960	0.057678	114.653243	156.438227	189.544291	173.784139	117.673395	58.760829	21.558363	5.746393	1.090493	0.154229	45.729993	65.387484	81.801590	76.425436	52.257467	26.173764	9.576333	2.531366	0.473393	0.065166	22.840770	34.404519	44.447383	42.166104	28.959594	14.456531	5.237989	1.362749	0.249073	0.033029	11.344211	18.259055	24.447649	23.474031	16.089225	7.938598	2.821006	0.714546	0.126093	0.015864	5.757967	10.529284	14.932474	14.517389	9.838332	4.727042	1.616160	0.389327	0.064452	0.007397	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	19	81	0.000000	0.235800	51.944870	0.000000	2312.195925	1808.736148	2756.169317	0.000000	0.000750	2099.160853	85.005980	106.181287	119.087437	102.085922	65.065535	30.725975	10.699370	2.715674	0.492499	0.067150	114.202388	155.312603	188.753236	174.695095	119.971948	60.991559	22.862454	6.249895	1.221999	0.179770	45.671680	65.024081	81.582369	76.974403	53.417100	27.259796	10.199103	2.767665	0.533895	0.076573	22.920908	34.319177	44.450672	42.607702	29.723916	15.133587	5.613527	1.501105	0.283395	0.039226	11.499336	18.341712	24.604180	23.881026	16.640306	8.383308	3.053878	0.796324	0.145423	0.019142	6.009911	10.818726	15.356650	15.099529	10.410001	5.110496	1.792578	0.445067	0.076400	0.009206	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	20	81	0.000000	0.235800	52.070498	0.000000	2320.036057	1841.783014	2796.261697	0.000000	0.000750	2114.271145	84.520438	105.303393	118.472749	102.482009	66.208800	31.809231	11.308135	2.940949	0.548918	0.077729	113.613818	154.078582	187.832267	175.436977	122.139277	63.180490	24.181011	6.774116	1.363310	0.208325	45.538737	64.595649	81.284977	77.427896	54.505148	28.322912	10.828677	3.014150	0.599163	0.089403	22.945277	34.179023	44.388473	42.976500	30.437006	15.794485	5.993041	1.645705	0.320582	0.046248	11.609270	18.372313	24.696684	24.224186	17.151408	8.816772	3.289712	0.882183	0.166506	0.022892	6.226380	11.055150	15.709711	15.617513	10.948515	5.488769	1.973896	0.504673	0.089714	0.011325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	21	81	0.000000	0.235800	52.196775	0.000000	2326.730537	1870.786573	2832.113138	0.000000	0.000750	2127.452339	83.955982	104.372109	117.797473	102.798171	67.291167	32.874020	11.923529	3.175055	0.609336	0.089497	112.909458	152.757591	186.805738	176.033148	124.188905	65.331188	25.513989	7.319100	1.514737	0.240116	45.343371	64.114899	80.923871	77.799382	55.529351	29.365321	11.465204	3.270904	0.669363	0.103766	22.923166	33.994899	44.273094	43.282969	31.104296	16.440640	6.376648	1.796650	0.360761	0.054166	11.680571	18.360034	24.736522	24.512657	17.626522	9.239538	3.528317	0.972130	0.189424	0.027160	6.409187	11.242900	15.997739	16.075302	11.454410	5.860978	2.159579	0.568095	0.104456	0.013788	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	22	81	0.000000	0.235800	52.323684	0.000000	2332.461284	1896.212370	2864.262181	0.000000	0.000750	2138.995709	83.325043	103.398356	117.073201	103.045068	68.318459	33.921692	12.545459	3.418004	0.673880	0.102540	112.107622	151.367197	185.693701	176.503263	126.132332	67.446574	26.861218	7.884875	1.676598	0.275378	45.095646	63.592119	80.510929	78.100286	56.496403	30.388870	12.108712	3.537967	0.744657	0.119776	22.862263	33.775459	44.114461	43.535991	31.730691	17.073410	6.764451	1.954013	0.404047	0.063052	11.719090	18.312690	24.733197	24.754284	18.069322	9.652297	3.769620	1.066197	0.214259	0.031993	6.560633	11.386676	16.227206	16.477467	11.928792	6.226537	2.349177	0.635294	0.120689	0.016632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	23	81	0.000000	0.235800	52.451210	0.000000	2337.380409	1918.491773	2893.193495	0.000000	0.000750	2149.149135	82.638089	102.391110	116.309439	103.231634	69.295638	34.953380	13.173813	3.669806	0.742677	0.116949	111.223681	149.921824	184.512626	176.863816	127.979361	69.529078	28.222472	8.471468	1.849217	0.314359	44.803916	63.035696	80.055915	78.340251	57.412036	31.395080	12.759151	3.815359	0.825204	0.137554	22.768916	33.527651	43.920643	43.743102	32.320524	17.694008	7.156503	2.117837	0.450548	0.072979	11.729923	18.236809	24.694576	24.955773	18.483167	10.055805	4.013612	1.164424	0.241093	0.037440	6.683297	11.491259	16.404596	16.828834	12.373155	6.585118	2.542326	0.706248	0.138480	0.019894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	24	81	0.000000	0.235800	52.579339	0.000000	2341.615315	1938.018489	2919.339221	0.000000	0.000750	2158.123381	81.903957	101.357742	115.513973	103.365373	70.226962	35.970046	13.808470	3.930476	0.815855	0.132816	110.270589	148.433320	183.276012	177.128651	129.738381	71.580754	29.597499	9.078911	2.032919	0.357313	44.475157	62.452493	79.566857	78.527387	58.281142	32.385212	13.416429	4.103096	0.911169	0.157225	22.648380	33.257090	43.698233	43.910680	32.877564	18.303474	7.552807	2.288148	0.500369	0.084024	11.717439	18.137788	24.627133	25.122841	18.871087	10.450817	4.260301	1.266847	0.270001	0.043549	6.779874	11.561308	16.536156	17.134245	12.789235	6.936605	2.738742	0.780947	0.157897	0.023614	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	25	81	0.000000	0.235800	52.708055	0.000000	2345.272873	1955.147507	2943.081717	0.000000	0.000750	2166.097545	81.130137	100.304307	114.693172	103.452601	71.116099	36.972509	14.449296	4.200020	0.893540	0.150236	109.259296	146.911414	181.994913	177.309418	131.416603	73.603346	30.986017	9.707222	2.228026	0.404502	44.115226	61.848139	79.050341	78.668510	59.107904	33.360325	14.080431	4.401194	1.002718	0.178922	22.505019	32.968335	43.452628	44.044108	33.405058	18.902682	7.953333	2.464962	0.553616	0.096269	11.685346	18.020055	24.536187	25.260352	19.235782	10.838039	4.509695	1.373491	0.301059	0.050374	6.853049	11.601215	16.627727	17.398389	13.178906	7.281044	2.938207	0.859391	0.179011	0.027836	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	26	81	0.000000	0.235800	52.837346	0.000000	2348.442861	1970.195748	2964.757134	0.000000	0.000750	2173.223748	80.322990	99.235784	113.852254	103.498656	71.966220	37.961463	15.096139	4.478431	0.975852	0.169306	108.199092	145.364104	180.678380	177.415942	133.020259	75.598334	32.387704	10.356395	2.434847	0.456191	43.729055	61.227254	78.511764	78.769348	59.895912	34.321315	14.751029	4.709663	1.100014	0.202778	22.342474	32.665102	43.188254	44.147919	33.905794	19.492368	8.358024	2.648292	0.610396	0.109798	11.636769	17.887236	24.426105	25.372432	19.579626	11.218104	4.761787	1.484375	0.334338	0.057966	6.905409	11.615034	16.684662	17.625699	13.544085	7.618600	3.140553	0.941583	0.201891	0.032601	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
